年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,6,15,其它,东外,70
2021,6,15,大型汽车,东外,659
2021,6,15,小型普通客车,东外,6349
2021,6,15,小型汽车,东外,709
2021,6,15,微型栏板货车,东外,1
2021,6,15,普通二轮摩托车,东外,1
2021,6,15,重型栏板货车,东外,1152
2021,6,16,其它,东外,47
2021,6,16,大型汽车,东外,664
2021,6,16,小型普通客车,东外,4940
2021,6,16,小型汽车,东外,720
2021,6,16,重型栏板货车,东外,1199
2021,6,17,其它,东外,53
2021,6,17,大型汽车,东外,723
2021,6,17,小型普通客车,东外,5405
2021,6,17,小型汽车,东外,624
2021,6,17,重型栏板货车,东外,1101
2021,6,18,其它,东外,52
2021,6,18,大型汽车,东外,746
2021,6,18,小型普通客车,东外,6216
2021,6,18,小型汽车,东外,967
2021,6,18,重型栏板货车,东外,1414
2021,6,19,其它,东外,60
2021,6,19,大型汽车,东外,814
2021,6,19,小型普通客车,东外,5021
2021,6,19,小型汽车,东外,751
2021,6,19,重型栏板货车,东外,1321
2021,6,20,其它,东外,62
2021,6,20,大型汽车,东外,665
2021,6,20,小型普通客车,东外,4907
2021,6,20,小型汽车,东外,696
2021,6,20,重型栏板货车,东外,1228
2021,6,21,其它,东外,58
2021,6,21,大型汽车,东外,655
2021,6,21,小型普通客车,东外,6393
2021,6,21,小型汽车,东外,799
2021,6,21,重型栏板货车,东外,1383
2021,6,22,其它,东外,75
2021,6,22,大型汽车,东外,752
2021,6,22,小型普通客车,东外,6077
2021,6,22,小型汽车,东外,672
2021,6,22,普通二轮摩托车,东外,1
2021,6,22,重型栏板货车,东外,1506
2021,6,23,其它,东外,63
2021,6,23,大型汽车,东外,706
2021,6,23,小型普通客车,东外,5317
2021,6,23,小型汽车,东外,683
2021,6,23,重型栏板货车,东外,1480
2021,6,24,其它,东外,74
2021,6,24,大型汽车,东外,838
2021,6,24,小型普通客车,东外,4992
2021,6,24,小型汽车,东外,826
2021,6,24,普通二轮摩托车,东外,1
2021,6,24,重型栏板货车,东外,1487
2021,6,25,其它,东外,79
2021,6,25,大型汽车,东外,741
2021,6,25,小型普通客车,东外,6019
2021,6,25,小型汽车,东外,817
2021,6,25,重型栏板货车,东外,1414
2021,6,26,其它,东外,57
2021,6,26,大型汽车,东外,666
2021,6,26,小型普通客车,东外,4547
2021,6,26,小型汽车,东外,805
2021,6,26,重型栏板货车,东外,1308
2021,6,27,其它,东外,56
2021,6,27,大型汽车,东外,637
2021,6,27,小型普通客车,东外,4273
2021,6,27,小型汽车,东外,613
2021,6,27,重型栏板货车,东外,1134
2021,6,28,其它,东外,52
2021,6,28,大型汽车,东外,598
2021,6,28,小型普通客车,东外,4841
2021,6,28,小型汽车,东外,647
2021,6,28,重型栏板货车,东外,1233
2021,6,29,其它,东外,68
2021,6,29,大型汽车,东外,473
2021,6,29,小型普通客车,东外,4213
2021,6,29,小型汽车,东外,509
2021,6,29,普通二轮摩托车,东外,1
2021,6,29,重型栏板货车,东外,984
2021,6,30,其它,东外,49
2021,6,30,大型汽车,东外,430
2021,6,30,小型普通客车,东外,4704
2021,6,30,小型汽车,东外,539
2021,6,30,重型栏板货车,东外,850
2021,7,1,其它,东外,52
2021,7,1,大型汽车,东外,328
2021,7,1,小型普通客车,东外,4346
2021,7,1,小型汽车,东外,633
2021,7,1,重型栏板货车,东外,863
2021,7,2,其它,东外,74
2021,7,2,大型汽车,东外,565
2021,7,2,小型普通客车,东外,6066
2021,7,2,小型汽车,东外,785
2021,7,2,普通二轮摩托车,东外,1
2021,7,2,重型栏板货车,东外,1207
2021,7,3,其它,东外,68
2021,7,3,大型汽车,东外,601
2021,7,3,小型普通客车,东外,4748
2021,7,3,小型汽车,东外,458
2021,7,3,普通二轮摩托车,东外,1
2021,7,3,重型栏板货车,东外,1235
2021,7,4,其它,东外,64
2021,7,4,大型汽车,东外,677
2021,7,4,小型普通客车,东外,3625
2021,7,4,小型汽车,东外,472
2021,7,4,重型栏板货车,东外,1192
2021,7,5,其它,东外,52
2021,7,5,大型汽车,东外,668
2021,7,5,小型普通客车,东外,6207
2021,7,5,小型汽车,东外,784
2021,7,5,重型栏板货车,东外,1416
2021,7,6,其它,东外,19
2021,7,6,大型汽车,东外,756
2021,7,6,小型普通客车,东外,5642
2021,7,6,小型汽车,东外,832
2021,7,6,重型栏板货车,东外,1683
2021,7,7,其它,东外,10
2021,7,7,大型汽车,东外,880
2021,7,7,小型普通客车,东外,4878
2021,7,7,小型汽车,东外,936
2021,7,7,普通二轮摩托车,东外,1
2021,7,7,重型栏板货车,东外,1644
2021,7,8,其它,东外,13
2021,7,8,大型汽车,东外,811
2021,7,8,小型普通客车,东外,6290
2021,7,8,小型汽车,东外,798
2021,7,8,普通二轮摩托车,东外,1
