年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,28,微型栏板货车,东环,26
2021,5,28,普通二轮摩托车,东环,27
2021,5,28,重型栏板货车,东环,12190
2021,5,29,其它,东环,1768
2021,5,29,大型汽车,东环,5374
2021,5,29,小型普通客车,东环,70848
2021,5,29,小型汽车,东环,10669
2021,5,29,微型栏板货车,东环,5
2021,5,29,普通二轮摩托车,东环,38
2021,5,29,重型栏板货车,东环,12010
2021,5,30,其它,东环,1525
2021,5,30,大型汽车,东环,5573
2021,5,30,小型普通客车,东环,66250
2021,5,30,小型汽车,东环,10024
2021,5,30,微型栏板货车,东环,2
2021,5,30,普通二轮摩托车,东环,28
2021,5,30,重型栏板货车,东环,12105
2021,5,31,其它,东环,1728
2021,5,31,大型汽车,东环,5494
2021,5,31,小型普通客车,东环,76329
2021,5,31,小型汽车,东环,11476
2021,5,31,微型栏板货车,东环,1
2021,5,31,普通二轮摩托车,东环,24
2021,5,31,重型栏板货车,东环,12400
2021,6,1,其它,东环,1725
2021,6,1,大型汽车,东环,5935
2021,6,1,小型普通客车,东环,77142
2021,6,1,小型汽车,东环,11043
2021,6,1,微型栏板货车,东环,3
2021,6,1,普通二轮摩托车,东环,29
2021,6,1,重型栏板货车,东环,12986
2021,6,2,其它,东环,1671
2021,6,2,大型汽车,东环,5643
2021,6,2,小型普通客车,东环,75972
2021,6,2,小型汽车,东环,12197
2021,6,2,微型栏板货车,东环,4
2021,6,2,普通二轮摩托车,东环,27
2021,6,2,重型栏板货车,东环,12590
2021,6,3,其它,东环,1657
2021,6,3,大型汽车,东环,6320
2021,6,3,小型普通客车,东环,73750
2021,6,3,小型汽车,东环,11328
2021,6,3,微型栏板货车,东环,4
2021,6,3,普通二轮摩托车,东环,23
2021,6,3,重型栏板货车,东环,12954
2021,6,4,其它,东环,1819
2021,6,4,大型汽车,东环,5652
2021,6,4,小型普通客车,东环,76505
2021,6,4,小型汽车,东环,12022
2021,6,4,微型栏板货车,东环,14
2021,6,4,普通二轮摩托车,东环,26
2021,6,4,重型栏板货车,东环,12875
2021,6,5,其它,东环,1656
2021,6,5,大型汽车,东环,5468
2021,6,5,小型普通客车,东环,67468
2021,6,5,小型汽车,东环,11321
2021,6,5,微型栏板货车,东环,22
2021,6,5,普通二轮摩托车,东环,18
2021,6,5,重型栏板货车,东环,12203
2021,6,6,其它,东环,1465
2021,6,6,大型汽车,东环,5038
2021,6,6,小型普通客车,东环,63462
2021,6,6,小型汽车,东环,9746
2021,6,6,微型栏板货车,东环,6
2021,6,6,普通二轮摩托车,东环,29
2021,6,6,重型栏板货车,东环,11023
2021,6,7,其它,东环,1824
2021,6,7,大型汽车,东环,5750
2021,6,7,小型普通客车,东环,77339
2021,6,7,小型汽车,东环,11491
2021,6,7,微型栏板货车,东环,2
2021,6,7,普通二轮摩托车,东环,34
2021,6,7,重型栏板货车,东环,12187
2021,6,8,其它,东环,1657
2021,6,8,大型汽车,东环,5511
2021,6,8,小型普通客车,东环,74321
2021,6,8,小型汽车,东环,11300
2021,6,8,微型栏板货车,东环,2
2021,6,8,普通二轮摩托车,东环,37
2021,6,8,重型栏板货车,东环,12346
2021,6,9,其它,东环,1647
2021,6,9,大型汽车,东环,5830
2021,6,9,小型普通客车,东环,75867
2021,6,9,小型汽车,东环,11312
2021,6,9,微型栏板货车,东环,1
2021,6,9,普通二轮摩托车,东环,29
2021,6,9,重型栏板货车,东环,12482
2021,6,10,其它,东环,1677
2021,6,10,大型汽车,东环,6133
2021,6,10,小型普通客车,东环,76854
