年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,10,小型普通客车,黄河,80327
2021,5,10,小型汽车,黄河,7291
2021,5,10,微型栏板货车,黄河,121
2021,5,10,重型栏板货车,黄河,2908
2021,5,11,中型栏板货车,黄河,30
2021,5,11,其它,黄河,4321
2021,5,11,大型普通客车,黄河,8268
2021,5,11,大型汽车,黄河,252
2021,5,11,小型普通客车,黄河,76298
2021,5,11,小型汽车,黄河,8282
2021,5,11,微型栏板货车,黄河,136
2021,5,11,重型栏板货车,黄河,2738
2021,5,12,中型栏板货车,黄河,24
2021,5,12,其它,黄河,2976
2021,5,12,大型普通客车,黄河,5768
2021,5,12,大型汽车,黄河,282
2021,5,12,小型普通客车,黄河,74905
2021,5,12,小型汽车,黄河,7240
2021,5,12,微型栏板货车,黄河,79
2021,5,12,重型栏板货车,黄河,2719
2021,5,13,中型栏板货车,黄河,11
2021,5,13,其它,黄河,1847
2021,5,13,大型普通客车,黄河,3594
2021,5,13,大型汽车,黄河,243
2021,5,13,小型普通客车,黄河,77133
2021,5,13,小型汽车,黄河,7153
2021,5,13,微型栏板货车,黄河,39
2021,5,13,普通二轮摩托车,黄河,1
2021,5,13,重型栏板货车,黄河,2692
2021,5,14,中型栏板货车,黄河,42
2021,5,14,其它,黄河,4841
2021,5,14,大型普通客车,黄河,9608
2021,5,14,大型汽车,黄河,226
2021,5,14,小型普通客车,黄河,81930
2021,5,14,小型汽车,黄河,8057
2021,5,14,微型栏板货车,黄河,136
2021,5,14,重型栏板货车,黄河,2880
2021,5,15,中型栏板货车,黄河,29
2021,5,15,其它,黄河,4579
2021,5,15,大型普通客车,黄河,8435
2021,5,15,大型汽车,黄河,261
2021,5,15,小型普通客车,黄河,76724
2021,5,15,小型汽车,黄河,8247
2021,5,15,微型栏板货车,黄河,131
2021,5,15,普通二轮摩托车,黄河,3
2021,5,15,重型栏板货车,黄河,2669
2021,5,16,中型栏板货车,黄河,29
2021,5,16,其它,黄河,3855
2021,5,16,大型普通客车,黄河,7577
2021,5,16,大型汽车,黄河,206
2021,5,16,小型普通客车,黄河,70209
2021,5,16,小型汽车,黄河,5525
2021,5,16,微型栏板货车,黄河,92
2021,5,16,普通二轮摩托车,黄河,2
2021,5,16,重型栏板货车,黄河,2783
2021,5,17,中型栏板货车,黄河,44
2021,5,17,其它,黄河,4911
2021,5,17,大型普通客车,黄河,9199
2021,5,17,大型汽车,黄河,223
2021,5,17,小型普通客车,黄河,70129
2021,5,17,小型汽车,黄河,6182
2021,5,17,微型栏板货车,黄河,123
2021,5,17,普通二轮摩托车,黄河,1
2021,5,17,重型栏板货车,黄河,2117
2021,5,18,中型栏板货车,黄河,35
2021,5,18,其它,黄河,5055
2021,5,18,大型普通客车,黄河,9165
2021,5,18,大型汽车,黄河,267
2021,5,18,小型普通客车,黄河,73389
2021,5,18,小型汽车,黄河,7384
2021,5,18,微型栏板货车,黄河,134
2021,5,18,普通二轮摩托车,黄河,1
2021,5,18,重型栏板货车,黄河,2455
2021,5,19,中型栏板货车,黄河,45
2021,5,19,其它,黄河,4625
2021,5,19,大型普通客车,黄河,8833
2021,5,19,大型汽车,黄河,254
2021,5,19,小型普通客车,黄河,76503
2021,5,19,小型汽车,黄河,8777
2021,5,19,微型栏板货车,黄河,121
