年,月,日,时,气温,风向,风速,降水量,天气现象,日期,AQI,质量等级,PM2.5,PM10,CO,NO2,SO2,O3
2021,4,25,23,12.9,285,0.6,0.1,雨,2021/4/25,57,良,117,115,80,112,1.6,116
2021,4,26,0,10.6,0,0,0.7,雨,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,1,10,0,0,0.7,雨,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,2,10,0,0,0,雨,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,3,9.9,127,1.1,0,雨,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,4,9.9,157,0.7,0,雨,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,5,9.4,0,0,0.4,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,6,9.7,104,1.2,0.3,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,7,9.9,105,0.6,0.8,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,8,10.5,321,1.5,0.7,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,9,8.8,333,1,0.9,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,10,9,157,0.5,0.2,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,11,9.2,0,0,0,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,12,10.8,149,0.7,0.8,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,13,11.8,192,1.4,0.2,雨，轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,14,12.7,82,0.7,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,15,14,167,0.8,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,16,15.2,165,1.8,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,17,15.3,163,1.3,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,18,15.1,223,1.2,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,19,14.9,176,1,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,20,14.6,185,0.6,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,21,14.1,5,0.6,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,22,13.8,161,1.7,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,26,23,13.5,144,1,0,轻雾,2021/4/26,58,良,73,101,70,7,1.2,15
2021,4,27,0,13.6,143,1.1,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,1,13.7,228,1.1,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,2,13.6,207,1.1,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,3,13.2,164,1.8,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,4,13.1,176,0.9,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,5,13,216,1.3,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,6,12.3,0,0,0,雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,7,13.1,334,0.9,0,雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,8,16.9,339,0.6,0,雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,9,19.6,336,1.3,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,10,21.1,335,1.1,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,11,22.2,186,0.8,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,12,22.9,316,1.9,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,13,24.3,311,0.9,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,14,24.2,46,0.7,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,15,25.8,167,1.2,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,16,24.5,154,0.5,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,17,23.3,325,0.6,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,18,22.5,196,1.6,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,19,21.2,117,0.8,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,20,19.5,102,0.5,0,轻雾,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,21,19.2,86,0.9,0,晴,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,22,18.6,134,1,0,晴,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,27,23,18.5,157,0.5,0,晴,2021/4/27,104,轻度污染,66,53,92,48,1.3,46
2021,4,28,0,17.9,228,1.4,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,1,16.6,315,0.7,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,2,17.2,314,1,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,3,16.8,319,2.1,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,4,15.9,303,0.6,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,5,15.4,323,0.7,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,6,13.6,341,0.8,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,7,14.8,349,0.5,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,8,16.9,343,1,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,9,19.3,344,1,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,10,20.5,301,0.8,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,11,21.2,324,1.2,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,12,21.5,278,0.4,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,13,22,313,1.2,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,14,22.8,297,1.5,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,15,23.1,100,0.6,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,16,23,342,0.8,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,17,22.3,196,1.4,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,18,21.6,177,1.7,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,19,20.5,115,0.7,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,20,18.8,111,1,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,21,18.5,80,1,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,22,18,90,0.6,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,28,23,17.9,99,1.2,0,晴,2021/4/28,81,良,64,57,21,99,1.2,114
2021,4,29,0,17.1,151,1.4,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,1,15.8,216,1.3,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,2,15.7,196,1.5,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,3,15.1,360,0.5,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,4,15.2,227,1.5,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,5,14.3,204,0.7,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,6,14.7,257,1.3,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,7,15.3,213,2,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,8,16.6,222,2.4,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,9,19.1,225,1.3,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,10,22,289,1,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,11,24.9,312,1.3,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,12,23.9,308,1.8,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,13,23.5,332,2.4,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,14,23.2,327,1.9,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,15,23.4,327,2.4,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,16,23.4,314,1.8,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,17,22.7,334,2.3,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,18,21.9,324,1.1,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,19,20.5,106,0.9,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,20,18.2,0,0,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,21,17.1,0,0,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,22,16.2,0,0,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,29,23,15.2,0,0,0,晴,2021/4/29,97,良,57,13,31,77,1,91
2021,4,30,0,14.8,0,0,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,1,13.8,0,0,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,2,13.4,179,0.5,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,3,13.8,150,0.6,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,4,12.5,0,0,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,5,12.6,117,0.7,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,6,13.1,66,1.4,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,7,13.6,239,0.6,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,8,14.4,167,1.1,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,9,15.7,162,1.7,0,雨,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,10,18.5,139,1.6,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,11,21.3,111,1.6,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,12,23.9,163,2.1,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,13,22.9,342,1.3,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,14,20.4,74,2.6,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,15,21.4,350,1.7,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,16,20.1,9,2.4,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,17,19.1,350,1.8,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,18,18.3,337,1,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,19,16.8,329,1.1,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,20,15.5,332,1.4,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,21,14.4,339,1.2,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,22,13.1,341,1.3,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,4,30,23,12.4,324,0.7,0,晴,2021/4/30,81,良,5,98,57,45,0.3,17
2021,5,1,0,12,0,0,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,1,11.3,239,0.4,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,2,10.4,0,0,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,3,10.2,293,0.8,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,4,9.8,92,0.4,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,5,9.5,0,0,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,6,10,213,1.1,0,轻雾,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,7,11.5,188,1,0,轻雾,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,8,13.9,186,1.2,0,轻雾,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,9,16.6,261,1.5,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,10,19.5,248,1.6,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,11,20.5,124,1.1,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,12,22,339,1,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,13,21.7,332,1.3,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,14,23.4,196,2.3,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,15,24.1,209,1.7,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,16,23.1,80,1.5,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,17,22.9,324,0.7,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,18,22,33,0.7,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,19,20.1,1,0.5,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,20,19,343,0.7,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,21,18.1,47,3.2,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,22,16.4,99,1.8,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,1,23,15.6,110,1.5,0,晴,2021/5/1,68,良,74,102,24,99,0.6,19
2021,5,2,0,14.7,110,1.1,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,1,13.8,44,0.8,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,2,13.1,344,0.8,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,3,12,316,0.8,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,4,11.7,1,0.8,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,5,11.4,339,0.7,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,6,11.4,299,0.6,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,7,12.6,338,0.8,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,8,14.7,326,0.8,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,9,17.5,89,1.3,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,10,18.4,80,1.5,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,11,19.1,95,1.1,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,12,20.6,127,1.3,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,13,21.1,136,1,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,14,21.7,115,1.4,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,15,21,231,1.7,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,16,20.3,216,2.1,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,17,20,217,2.5,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,18,19.3,226,1.4,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,19,18.8,222,1.3,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,20,18.4,150,1.6,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,21,18.2,152,1.7,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,22,18.2,205,1.5,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,2,23,17.4,196,1.4,0,晴,2021/5/2,54,良,88,76,50,72,1.2,109
2021,5,3,0,17.6,175,2.9,0,晴,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,1,16.8,221,1.8,0,晴,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,2,16.2,174,2.2,0,晴,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,3,15.9,180,2.4,0,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,4,15.3,140,1.2,0,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,5,13.6,203,1.2,0.4,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,6,14,180,1.1,0,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,7,14.1,162,1.7,0,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,8,14.8,162,1,0,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,9,14.5,103,1.7,0.1,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,10,15.4,168,1.9,0,雨，毛毛雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,11,15.6,41,1.1,0,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,12,14.9,208,1.1,0.1,雨,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,13,14.9,179,1.1,0,雨，轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,14,14,110,1.3,0,雨，轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,15,14.3,70,0.7,0,毛毛雨，轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,16,13.6,99,1.2,0.1,雨，毛毛雨，轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,17,14.3,102,1.3,0,轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,18,14.7,105,1,0,轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,19,13.8,114,0.9,0,轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,20,13.1,96,1.3,0,轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,21,12.8,0,0,0,轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,22,12.7,4,0.4,0,轻雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,3,23,12.2,0,0,0,雾,2021/5/3,59,良,57,107,19,7,1.5,74
2021,5,4,0,12,0,0,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,1,11.9,81,0.5,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,2,11.8,0,0,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,3,12.8,338,1,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,4,12.5,295,0.4,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,5,12,293,0.5,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,6,11.7,0,0,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,7,13,352,1.1,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,8,14.9,309,1,0,雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,9,15.9,356,1.6,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,10,19.1,318,0.9,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,11,21.5,328,1.3,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,12,23,349,2.1,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,13,23.3,320,2.4,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,14,24,332,1.9,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,15,24.7,34,1.8,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,16,24.2,290,1.3,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,17,23.2,142,0.9,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,18,22.3,321,0.4,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,19,20.7,195,0.9,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,20,19.3,56,0.7,0,轻雾,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,21,18.5,149,0.6,0,晴,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,22,19,236,1.3,0,晴,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,4,23,19.1,17,1.1,0,晴,2021/5/4,91,良,120,38,19,67,1.5,83
2021,5,5,0,16.9,342,0.5,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,1,16.1,101,0.6,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,2,15.7,55,0.7,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,3,14.7,155,0.5,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,4,13.9,344,0.5,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,5,13.9,0,0,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,6,13.1,147,0.4,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,7,15.2,322,0.6,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,8,17.5,217,1.8,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,9,19.5,214,1.4,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,10,21.4,222,1.9,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,11,24.5,210,1.8,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,12,26.3,219,2.5,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,13,27.3,225,2,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,14,28,229,3.5,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,15,27.7,233,2.3,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,16,27.5,236,3.2,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,17,26.6,203,4.9,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,18,25.5,254,1.7,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,19,24.2,218,1.7,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,20,23.2,175,4.5,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,21,22.2,168,2.9,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,22,21.2,171,3.1,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,5,23,20.2,177,2.8,0,晴,2021/5/5,100,良,103,18,22,11,1.7,2
2021,5,6,0,19.2,177,2.5,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,1,19,196,2.7,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,2,18.7,212,2.3,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,3,18.2,165,2.8,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,4,17.7,179,2.3,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,5,17.2,198,1.7,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,6,17.1,175,3.1,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,7,17.7,172,2.4,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,8,19.2,224,3.1,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,9,21.3,229,1.7,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,10,23.4,170,3.8,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,11,25.5,223,4,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,12,27.3,245,2.3,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,13,28.6,162,2.9,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,14,29.4,212,4.7,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,15,30.8,171,2.8,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,16,29.9,216,3.4,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,17,29.1,203,3.7,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,18,28.3,213,2.5,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,19,27.2,216,2.6,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,20,25.8,156,1.2,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,21,24.7,338,1.5,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,22,24.4,274,0.5,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,6,23,24.5,334,1.4,0,晴,2021/5/6,108,轻度污染,97,5,116,92,0.7,68
2021,5,7,0,22.3,327,2.4,0,晴,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,1,20.9,331,1.7,0,晴,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,2,19.6,0,1.7,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,3,19,331,1.5,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,4,18.9,315,0.9,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,5,18.1,356,0.7,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,6,17.1,181,0.5,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,7,17.7,308,0.7,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,8,19.5,324,0.8,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,9,20.7,347,2.3,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,10,21.8,11,1.3,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,11,23.1,350,1.9,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,12,24.5,283,1,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
2021,5,7,13,25.1,138,0.6,0,霾,2021/5/7,500,严重污染,88,91,20,52,0.3,115
